"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.id","Input.payload","Answer.audio","Answer.neither","Answer.ocr","Answer.sanity-check","Answer.video","Turkle.Username"
"938403","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76924","240","Sun Oct 05 10:35:44 UTC 2025","Sun Oct 05 10:36:14 UTC 2025","30","Hurricane Irma_53","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The hurricane brought torrential rain, storm surges, and powerful winds, resulting in significant flooding, structural damage, and widespread power outages."", ""Extracted_Claims"": [""The hurricane brought torrential rain"", ""The hurricane brought storm surges"", ""The hurricane brought powerful winds"", ""The hurricane resulted in significant flooding"", ""The hurricane caused structural damage"", ""The hurricane led to widespread power outages""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false,false,false]","[false,true,false,true,true,true]","[true,false,true,false,false,false]","","[false,false,false,false,false,false]","zjin22"
"938404","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76925","240","Sun Oct 05 10:36:15 UTC 2025","Sun Oct 05 10:36:26 UTC 2025","11","Hurricane Irma_54","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""In Miami Beach, the storm caused severe flooding and disrupted infrastructure, while in St. Martin, the storm left behind extensive destruction, with residents facing a lack of basic services such as electricity, water, and communication."", ""Extracted_Claims"": [""The storm caused severe flooding in Miami Beach"", ""The storm disrupted infrastructure in Miami Beach"", ""The storm left behind extensive destruction in St. Martin"", ""Residents in St. Martin faced a lack of electricity"", ""Residents in St. Martin faced a lack of water"", ""Residents in St. Martin faced a lack of communication services""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","zjin22"
"938405","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76926","240","Sun Oct 05 10:36:26 UTC 2025","Sun Oct 05 10:36:43 UTC 2025","17","Hurricane Irma_55","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The aftermath saw communities mobilizing to provide aid, including the establishment of hurricane camps for children to ensure their safety and well-being during the recovery process."", ""Extracted_Claims"": [""Communities mobilized to provide aid after the hurricane"", ""Hurricane camps were established for children"", ""The purpose of the hurricane camps was to ensure children's safety"", ""The purpose of the hurricane camps was to ensure children's well-being"", ""The hurricane camps were part of the recovery process""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"938406","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76927","240","Sun Oct 05 10:36:44 UTC 2025","Sun Oct 05 10:39:21 UTC 2025","157","Hurricane Irma_56","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was a powerful and destructive Category 5 hurricane that caused widespread damage across the Caribbean and the southeastern United States in September 2017."", ""Extracted_Claims"": [""Hurricane Irma was a hurricane"", ""Hurricane Irma was a Category 5 hurricane"", ""Hurricane Irma was powerful"", ""Hurricane Irma was destructive"", ""Hurricane Irma caused widespread damage"", ""Hurricane Irma caused damage across the Caribbean"", ""Hurricane Irma caused damage in the southeastern United States"", ""Hurricane Irma occurred in September 2017""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[true,false,false,false,false,false,false,false]","[false,true,true,true,true,true,true,true]","[true,false,false,false,false,false,false,false]","","[true,false,false,false,false,false,false,false]","zjin22"
"938407","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76928","240","Sun Oct 05 10:39:22 UTC 2025","Sun Oct 05 10:39:31 UTC 2025","9","Hurricane Irma_57","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Originating as a tropical wave, Irma rapidly intensified, reaching peak sustained winds of 180 miles per hour."", ""Extracted_Claims"": [""Hurricane Irma originated as a tropical wave"", ""Irma rapidly intensified"", ""Irma reached peak sustained winds of 180 miles per hour""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"938408","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76929","240","Sun Oct 05 10:39:31 UTC 2025","Sun Oct 05 10:39:48 UTC 2025","17","Hurricane Irma_58","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm first made landfall in the Leeward Islands, causing catastrophic damage, particularly on the islands of Barbuda and St. Martin."", ""Extracted_Claims"": [""The storm made landfall in the Leeward Islands"", ""The storm caused catastrophic damage in the Leeward Islands"", ""Barbuda experienced catastrophic damage from the storm"", ""St. Martin experienced catastrophic damage from the storm"", ""The storm first made landfall in the Leeward Islands""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"938409","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76930","240","Sun Oct 05 10:39:48 UTC 2025","Sun Oct 05 10:40:13 UTC 2025","25","Hurricane Irma_59","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""As it moved northwest, Irma struck Cuba and the Florida Keys before making landfall in Southwest Florida."", ""Extracted_Claims"": [""Hurricane Irma moved northwest"", ""Hurricane Irma struck Cuba"", ""Hurricane Irma struck the Florida Keys"", ""Hurricane Irma made landfall in Southwest Florida"", ""The order of landfall was first Cuba, then the Florida Keys, and finally Southwest Florida""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"938410","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76931","240","Sun Oct 05 10:40:14 UTC 2025","Sun Oct 05 10:40:40 UTC 2025","26","Hurricane Irma_60","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The hurricane brought torrential rain, storm surges, and powerful winds, resulting in significant flooding, structural damage, and widespread power outages."", ""Extracted_Claims"": [""The hurricane brought torrential rain"", ""The hurricane brought storm surges"", ""The hurricane brought powerful winds"", ""The hurricane resulted in significant flooding"", ""The hurricane caused structural damage"", ""The hurricane led to widespread power outages""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","zjin22"
"938411","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76932","240","Sun Oct 05 10:40:40 UTC 2025","Sun Oct 05 10:40:51 UTC 2025","11","Hurricane Irma_61","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""In Miami Beach, the storm caused severe flooding and disrupted infrastructure, while in St. Martin, the storm left behind extensive destruction, with residents facing a lack of basic services such as electricity, water, and communication."", ""Extracted_Claims"": [""The storm caused severe flooding in Miami Beach"", ""The storm disrupted infrastructure in Miami Beach"", ""The storm left behind extensive destruction in St. Martin"", ""Residents in St. Martin faced a lack of electricity"", ""Residents in St. Martin faced a lack of water"", ""Residents in St. Martin faced a lack of communication services""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","zjin22"
"938412","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76933","240","Sun Oct 05 10:40:51 UTC 2025","Sun Oct 05 10:43:36 UTC 2025","165","Hurricane Irma_62","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The aftermath saw communities mobilizing to provide aid, including the establishment of hurricane camps for children to ensure their safety and well-being during the recovery process."", ""Extracted_Claims"": [""Communities mobilized to provide aid after the hurricane"", ""Hurricane camps were established for children"", ""The purpose of the hurricane camps was to ensure children's safety"", ""The purpose of the hurricane camps was to ensure children's well-being"", ""The hurricane camps were part of the recovery process""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false]","[false,false,false,false,false]","[false,false,false,false,false]","","[true,true,true,true,true]","zjin22"
"938413","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76934","240","Sun Oct 05 10:43:37 UTC 2025","Sun Oct 05 10:44:00 UTC 2025","23","2018 Anchorage earthquake_0","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""A magnitude 7.0 earthquake struck near Anchorage, Alaska, on Friday, November 30, 2018, at 8:29 am local time."", ""Extracted_Claims"": [""An earthquake occurred"", ""The earthquake had a magnitude of 7.0"", ""The earthquake struck near Anchorage, Alaska"", ""The earthquake occurred on November 30, 2018"", ""The earthquake occurred on a Friday"", ""The earthquake struck at 8:29 am local time""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false,false,false]","[false,true,true,true,true,true]","[false,false,false,false,false,false]","","[true,false,false,false,false,false]","zjin22"
"938414","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76935","240","Sun Oct 05 10:44:01 UTC 2025","Sun Oct 05 10:44:09 UTC 2025","8","2018 Anchorage earthquake_1","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The National Weather Service confirmed the event and assured the public that there was no tsunami danger."", ""Extracted_Claims"": [""The National Weather Service confirmed the earthquake event"", ""The National Weather Service assured the public there was no tsunami danger""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","zjin22"
"938415","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76936","240","Sun Oct 05 10:44:10 UTC 2025","Sun Oct 05 10:44:37 UTC 2025","27","2018 Anchorage earthquake_2","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake caused significant damage to infrastructure, including buckled roads, collapsed buildings, and widespread disruption."", ""Extracted_Claims"": [""The earthquake caused significant damage to infrastructure"", ""Buckled roads resulted from the earthquake"", ""Collapsed buildings resulted from the earthquake"", ""The earthquake led to widespread disruption""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"938416","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76937","240","Sun Oct 05 10:44:37 UTC 2025","Sun Oct 05 10:44:48 UTC 2025","11","2018 Anchorage earthquake_3","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Footage from the area showed supermarkets with items scattered across the floors, schools being evacuated, and the air traffic control tower at the Anchorage airport being evacuated, resulting in no planes landing."", ""Extracted_Claims"": [""Footage from the area showed supermarkets with items scattered across the floors"", ""Footage from the area showed schools being evacuated"", ""Footage from the area showed the air traffic control tower at the Anchorage airport being evacuated"", ""The evacuation of the air traffic control tower resulted in no planes landing""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"938417","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76938","240","Sun Oct 05 10:44:48 UTC 2025","Sun Oct 05 10:44:56 UTC 2025","8","2018 Anchorage earthquake_4","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Emergency services responded promptly, extinguishing fires and repairing water mains."", ""Extracted_Claims"": [""Emergency services responded quickly"", ""Emergency services extinguished fires"", ""Emergency services repaired water mains""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"938418","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76939","240","Sun Oct 05 10:44:56 UTC 2025","Sun Oct 05 10:45:07 UTC 2025","11","2018 Anchorage earthquake_5","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Despite the extensive damage, there were no reports of deaths."", ""Extracted_Claims"": [""There was extensive damage caused by the earthquake"", ""No deaths were reported as a result of the earthquake""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","zjin22"
"938419","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76940","240","Sun Oct 05 10:45:07 UTC 2025","Sun Oct 05 10:45:20 UTC 2025","13","2018 Anchorage earthquake_6","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Recovery efforts were immediately underway, with the community working together to restore normalcy."", ""Extracted_Claims"": [""Recovery efforts began right away"", ""The community worked together during the recovery efforts"", ""The goal of the recovery efforts was to restore normalcy""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"938420","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76941","240","Sun Oct 05 10:45:20 UTC 2025","Sun Oct 05 10:45:43 UTC 2025","23","2018 Anchorage earthquake_7","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Alaska's governor issued a disaster declaration, emphasizing the severity of the situation and the need for coordinated response and assistance."", ""Extracted_Claims"": [""Alaska's governor issued a disaster declaration"", ""The disaster declaration emphasized the severity of the situation"", ""The disaster declaration highlighted the need for a coordinated response"", ""The disaster declaration highlighted the need for assistance""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"938421","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76943","240","Sun Oct 05 10:45:56 UTC 2025","Sun Oct 05 10:46:53 UTC 2025","57","2018 Anchorage earthquake_8","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""A magnitude 7.0 earthquake struck near Anchorage, Alaska, on Friday, November 30, 2018, at 8:29 am local time."", ""Extracted_Claims"": [""An earthquake occurred"", ""The earthquake had a magnitude of 7.0"", ""The earthquake struck near Anchorage, Alaska"", ""The earthquake occurred on November 30, 2018"", ""The earthquake occurred on a Friday"", ""The earthquake struck at 8:29 am local time""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/vUbGfD5c6JU.mp4""}","[false,false,false,false,false,false]","[false,false,false,true,false,true]","[false,false,false,false,false,false]","","[true,true,true,false,true,false]","zjin22"
"938422","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76944","240","Sun Oct 05 10:46:54 UTC 2025","Sun Oct 05 10:47:29 UTC 2025","35","2018 Anchorage earthquake_9","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The National Weather Service confirmed the event and assured the public that there was no tsunami danger."", ""Extracted_Claims"": [""The National Weather Service confirmed the earthquake event"", ""The National Weather Service assured the public there was no tsunami danger""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/vUbGfD5c6JU.mp4""}","[false,false]","[false,true]","[false,false]","","[true,false]","zjin22"
"938423","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76945","240","Sun Oct 05 10:47:30 UTC 2025","Sun Oct 05 11:05:26 UTC 2025","1076","2018 Anchorage earthquake_10","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake caused significant damage to infrastructure, including buckled roads, collapsed buildings, and widespread disruption."", ""Extracted_Claims"": [""The earthquake caused significant damage to infrastructure"", ""Buckled roads resulted from the earthquake"", ""Collapsed buildings resulted from the earthquake"", ""The earthquake led to widespread disruption""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/vUbGfD5c6JU.mp4""}","[false,false,false,false]","[false,false,true,true]","[true,true,false,false]","","[false,false,false,false]","zjin22"
"938424","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76946","240","Sun Oct 05 11:05:26 UTC 2025","Sun Oct 05 11:05:54 UTC 2025","28","2018 Anchorage earthquake_11","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Footage from the area showed supermarkets with items scattered across the floors, schools being evacuated, and the air traffic control tower at the Anchorage airport being evacuated, resulting in no planes landing."", ""Extracted_Claims"": [""Footage from the area showed supermarkets with items scattered across the floors"", ""Footage from the area showed schools being evacuated"", ""Footage from the area showed the air traffic control tower at the Anchorage airport being evacuated"", ""The evacuation of the air traffic control tower resulted in no planes landing""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/vUbGfD5c6JU.mp4""}","[false,false,false,false]","[false,false,false,false]","[false,true,true,true]","","[true,false,false,false]","zjin22"
"938425","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76947","240","Sun Oct 05 11:05:54 UTC 2025","Sun Oct 05 11:06:04 UTC 2025","10","2018 Anchorage earthquake_12","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Emergency services responded promptly, extinguishing fires and repairing water mains."", ""Extracted_Claims"": [""Emergency services responded quickly"", ""Emergency services extinguished fires"", ""Emergency services repaired water mains""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/vUbGfD5c6JU.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"938426","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76948","240","Sun Oct 05 11:06:04 UTC 2025","Sun Oct 05 11:06:13 UTC 2025","9","2018 Anchorage earthquake_13","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Despite the extensive damage, there were no reports of deaths."", ""Extracted_Claims"": [""There was extensive damage caused by the earthquake"", ""No deaths were reported as a result of the earthquake""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/vUbGfD5c6JU.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","zjin22"
"938427","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76949","240","Sun Oct 05 11:06:13 UTC 2025","Sun Oct 05 11:06:23 UTC 2025","10","2018 Anchorage earthquake_14","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Recovery efforts were immediately underway, with the community working together to restore normalcy."", ""Extracted_Claims"": [""Recovery efforts began right away"", ""The community worked together during the recovery efforts"", ""The goal of the recovery efforts was to restore normalcy""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/vUbGfD5c6JU.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"938428","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76950","240","Sun Oct 05 11:06:23 UTC 2025","Sun Oct 05 11:06:37 UTC 2025","14","2018 Anchorage earthquake_15","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Alaska's governor issued a disaster declaration, emphasizing the severity of the situation and the need for coordinated response and assistance."", ""Extracted_Claims"": [""Alaska's governor issued a disaster declaration"", ""The disaster declaration emphasized the severity of the situation"", ""The disaster declaration highlighted the need for a coordinated response"", ""The disaster declaration highlighted the need for assistance""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/vUbGfD5c6JU.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"938429","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76951","240","Sun Oct 05 11:06:37 UTC 2025","Sun Oct 05 11:06:54 UTC 2025","17","2018 Anchorage earthquake_16","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""A magnitude 7.0 earthquake struck near Anchorage, Alaska, on Friday, November 30, 2018, at 8:29 am local time."", ""Extracted_Claims"": [""An earthquake occurred"", ""The earthquake had a magnitude of 7.0"", ""The earthquake struck near Anchorage, Alaska"", ""The earthquake occurred on November 30, 2018"", ""The earthquake occurred on a Friday"", ""The earthquake struck at 8:29 am local time""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/WXTrueWndD8.mp4""}","[false,false,false,false,false,false]","[false,false,false,true,false,true]","[false,false,false,false,false,false]","","[true,true,true,false,true,false]","zjin22"
"938430","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76952","240","Sun Oct 05 11:06:55 UTC 2025","Sun Oct 05 11:07:08 UTC 2025","13","2018 Anchorage earthquake_17","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The National Weather Service confirmed the event and assured the public that there was no tsunami danger."", ""Extracted_Claims"": [""The National Weather Service confirmed the earthquake event"", ""The National Weather Service assured the public there was no tsunami danger""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/WXTrueWndD8.mp4""}","[false,false]","[false,true]","[false,false]","","[true,false]","zjin22"
"938431","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76953","240","Sun Oct 05 11:07:08 UTC 2025","Sun Oct 05 11:07:22 UTC 2025","14","2018 Anchorage earthquake_18","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake caused significant damage to infrastructure, including buckled roads, collapsed buildings, and widespread disruption."", ""Extracted_Claims"": [""The earthquake caused significant damage to infrastructure"", ""Buckled roads resulted from the earthquake"", ""Collapsed buildings resulted from the earthquake"", ""The earthquake led to widespread disruption""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/WXTrueWndD8.mp4""}","[false,false,false,false]","[false,false,true,true]","[false,false,false,false]","","[true,true,false,false]","zjin22"
"938432","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76954","240","Sun Oct 05 11:07:22 UTC 2025","Sun Oct 05 11:07:43 UTC 2025","21","2018 Anchorage earthquake_19","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Footage from the area showed supermarkets with items scattered across the floors, schools being evacuated, and the air traffic control tower at the Anchorage airport being evacuated, resulting in no planes landing."", ""Extracted_Claims"": [""Footage from the area showed supermarkets with items scattered across the floors"", ""Footage from the area showed schools being evacuated"", ""Footage from the area showed the air traffic control tower at the Anchorage airport being evacuated"", ""The evacuation of the air traffic control tower resulted in no planes landing""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/WXTrueWndD8.mp4""}","[false,false,false,false]","[false,false,false,false]","[false,false,false,false]","","[true,true,true,true]","zjin22"
"938433","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76955","240","Sun Oct 05 11:07:43 UTC 2025","Sun Oct 05 11:08:09 UTC 2025","26","2018 Anchorage earthquake_20","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Emergency services responded promptly, extinguishing fires and repairing water mains."", ""Extracted_Claims"": [""Emergency services responded quickly"", ""Emergency services extinguished fires"", ""Emergency services repaired water mains""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/WXTrueWndD8.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"938434","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76956","240","Sun Oct 05 11:08:09 UTC 2025","Sun Oct 05 11:08:23 UTC 2025","14","2018 Anchorage earthquake_21","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Despite the extensive damage, there were no reports of deaths."", ""Extracted_Claims"": [""There was extensive damage caused by the earthquake"", ""No deaths were reported as a result of the earthquake""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/WXTrueWndD8.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","zjin22"
"938435","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76957","240","Sun Oct 05 11:08:23 UTC 2025","Sun Oct 05 11:08:31 UTC 2025","8","2018 Anchorage earthquake_22","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Recovery efforts were immediately underway, with the community working together to restore normalcy."", ""Extracted_Claims"": [""Recovery efforts began right away"", ""The community worked together during the recovery efforts"", ""The goal of the recovery efforts was to restore normalcy""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/WXTrueWndD8.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"938436","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76958","240","Sun Oct 05 11:08:31 UTC 2025","Sun Oct 05 11:08:39 UTC 2025","8","2018 Anchorage earthquake_23","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Alaska's governor issued a disaster declaration, emphasizing the severity of the situation and the need for coordinated response and assistance."", ""Extracted_Claims"": [""Alaska's governor issued a disaster declaration"", ""The disaster declaration emphasized the severity of the situation"", ""The disaster declaration highlighted the need for a coordinated response"", ""The disaster declaration highlighted the need for assistance""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/WXTrueWndD8.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"938437","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","76959","240","Sun Oct 05 11:08:39 UTC 2025","Sun Oct 05 11:10:20 UTC 2025","101","2018 Anchorage earthquake_24","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""A magnitude 7.0 earthquake struck near Anchorage, Alaska, on Friday, November 30, 2018, at 8:29 am local time."", ""Extracted_Claims"": [""An earthquake occurred"", ""The earthquake had a magnitude of 7.0"", ""The earthquake struck near Anchorage, Alaska"", ""The earthquake occurred on November 30, 2018"", ""The earthquake occurred on a Friday"", ""The earthquake struck at 8:29 am local time""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/1lMX9eZMEIo.mp4""}","[false,false,false,false,false,false]","[false,false,false,true,true,true]","[false,false,false,false,false,false]","","[true,true,true,false,false,false]","zjin22"
