"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.id","Input.payload","Answer.audio","Answer.neither","Answer.ocr","Answer.sanity-check","Answer.video","Turkle.Username"
"936179","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76143","240","Thu Oct 02 15:43:14 UTC 2025","Thu Oct 02 15:43:23 UTC 2025","9","Hurricane Irma_96","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""- Video 2 presents a time-lapse sequence of Hurricane Irma impacting Miami Beach."", ""Extracted_Claims"": [""Video 2 shows a time-lapse sequence"", ""The time-lapse sequence is of Hurricane Irma"", ""Hurricane Irma impacted Miami Beach"", ""The video captures the progression of Hurricane Irma's impact on Miami Beach""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936180","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76144","240","Thu Oct 02 15:43:23 UTC 2025","Thu Oct 02 15:43:49 UTC 2025","26","Hurricane Irma_97","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The video starts with calm waters and progresses to scenes of rising water levels, flash floods, and complete darkness in parts of the city."", ""Extracted_Claims"": [""The video shows calm waters initially"", ""The video then shows rising water levels"", ""The video includes scenes of flash floods"", ""The video captures complete darkness in parts of the city"", ""The video depicts the progression from calm to severe conditions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936181","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76145","240","Thu Oct 02 15:43:50 UTC 2025","Thu Oct 02 15:44:02 UTC 2025","12","Hurricane Irma_98","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It also features a presenter providing updates on the storm's progress and impacts."", ""Extracted_Claims"": [""The video features a presenter"", ""The presenter provides updates on the storm's progress"", ""The presenter provides updates on the storm's impacts""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936182","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76146","240","Thu Oct 02 15:44:02 UTC 2025","Thu Oct 02 15:58:40 UTC 2025","878","Hurricane Irma_99","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""- Video 3 offers a different perspective, focusing on the impact of Hurricane Irma on St. Martin."", ""Extracted_Claims"": [""Video 3 provides a different perspective on Hurricane Irma"", ""Video 3 focuses on the impact of Hurricane Irma on St. Martin"", ""Video 3 showcases intense winds and heavy rains"", ""Video 3 includes a map showing the storm's path"", ""Video 3 highlights warnings for other nearby islands"", ""Video 3 emphasizes the global nature of hurricanes"", ""Video 3 underscores the potential threat hurricanes pose across multiple countries""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,false,true,true,true]","[false,false,false,true,false,false,false]","","[false,false,false,true,false,false,false]","zjin22"
"936183","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76147","240","Thu Oct 02 15:58:40 UTC 2025","Thu Oct 02 15:59:46 UTC 2025","66","Hurricane Irma_100","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It showcases the intense winds and heavy rains, with the storm's path clearly marked on a map alongside warnings for other nearby islands."", ""Extracted_Claims"": [""The video showcases intense winds"", ""The video showcases heavy rains"", ""The storm's path is clearly marked on a map in the video"", ""The video includes warnings for other nearby islands""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false]","[false,true,false,true]","[true,false,false,false]","","[false,false,true,false]","zjin22"
"936184","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76148","240","Thu Oct 02 15:59:46 UTC 2025","Thu Oct 02 15:59:59 UTC 2025","13","Hurricane Irma_101","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The video emphasizes the global nature of hurricanes and the potential threat they pose across multiple countries."", ""Extracted_Claims"": [""The video highlights the global impact of hurricanes"", ""Hurricanes can pose threats to multiple countries"", ""The video underscores the international reach of hurricanes""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936185","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76149","240","Thu Oct 02 16:00:00 UTC 2025","Thu Oct 02 16:02:31 UTC 2025","151","Hurricane Irma_102","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""- Video 4 depicts a stormchaser's experience during the storm, illustrating the physical challenges posed by the hurricane's strong winds and the difficulty in maintaining balance despite the harsh conditions."", ""Extracted_Claims"": [""Video 4 shows a stormchaser's experience during Hurricane Irma"", ""The video illustrates the physical challenges posed by the hurricane's strong winds"", ""Maintaining balance is difficult due to the harsh conditions"", ""The video depicts the stormchaser facing challenging conditions"", ""Strong winds are a significant feature of Hurricane Irma""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false,false]","[true,true,true,true,false]","[false,false,false,false,true]","","[false,false,false,false,false]","zjin22"
"936186","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76150","240","Thu Oct 02 16:02:31 UTC 2025","Thu Oct 02 16:03:00 UTC 2025","29","Hurricane Irma_103","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Overall, these videos collectively provide a comprehensive overview of the devastation wrought by Hurricane Irma, covering both direct hits and broader regional impacts, as well as offering insights into how communities prepare and respond to such storms."", ""Extracted_Claims"": [""These videos collectively provide an overview of Hurricane Irma's devastation"", ""The videos cover both direct hits of Hurricane Irma"", ""The videos cover broader regional impacts of Hurricane Irma"", ""The videos offer insights into community preparation for hurricanes"", ""The videos offer insights into community response to hurricanes""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/I2RXPu2wqXA.mp4""}","[false,false,false,false,false]","[true,true,false,false,true]","[false,false,false,true,false]","","[false,false,true,false,false]","zjin22"
"936187","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76151","240","Thu Oct 02 16:03:00 UTC 2025","Thu Oct 02 16:06:34 UTC 2025","214","Hurricane Irma_104","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The event described in these videos is Hurricane Irma, which struck South Florida and other regions in the Caribbean in September 2017."", ""Extracted_Claims"": [""The event described in the videos is Hurricane Irma"", ""Hurricane Irma struck South Florida"", ""Hurricane Irma impacted other regions in the Caribbean"", ""Hurricane Irma occurred in September 2017""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[true,true,false,false]","[false,false,true,true]","[false,true,false,false]","","[true,false,false,false]","zjin22"
"936188","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76152","240","Thu Oct 02 16:06:34 UTC 2025","Thu Oct 02 16:07:33 UTC 2025","59","Hurricane Irma_105","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm formed as a tropical disturbance in the eastern Caribbean Sea and rapidly intensified into a Category 5 hurricane, known for its extreme winds and rainfall rates."", ""Extracted_Claims"": [""The storm originated as a tropical disturbance"", ""The tropical disturbance formed in the eastern Caribbean Sea"", ""The storm rapidly intensified into a Category 5 hurricane"", ""Category 5 hurricanes are known for their extreme winds"", ""Category 5 hurricanes are known for their high rainfall rates""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936189","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76153","240","Thu Oct 02 16:07:33 UTC 2025","Thu Oct 02 16:07:58 UTC 2025","25","Hurricane Irma_106","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""This particular instance involved multiple aspects including:"", ""Extracted_Claims"": [""The event described involves multiple aspects"", ""There are multiple videos that cover different aspects of the event"", ""The event is related to Hurricane Irma"", ""Hurricane Irma impacted various regions including South Florida and the Caribbean"", ""Different videos focus on different impacts of Hurricane Irma""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,true,false,false]","[true,true,false,true,true]","[false,false,true,false,false]","","[false,false,true,false,false]","zjin22"
"936190","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76154","240","Thu Oct 02 16:07:58 UTC 2025","Thu Oct 02 16:08:20 UTC 2025","22","Hurricane Irma_107","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""- Video 1 focuses on the direct hit of Hurricane Irma on Southwest Florida, capturing images of high winds, heavy rain, and flooding."", ""Extracted_Claims"": [""Video 1 focuses on the direct hit of Hurricane Irma on Southwest Florida"", ""Video 1 captures images of high winds"", ""Video 1 captures images of heavy rain"", ""Video 1 captures images of flooding"", ""The footage includes interviews with a weather reporter"", ""The weather reporter describes the severity of the flooding"", ""The weather reporter describes the dangers faced by residents""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","zjin22"
"936191","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76155","240","Thu Oct 02 16:08:20 UTC 2025","Thu Oct 02 16:08:34 UTC 2025","14","Hurricane Irma_108","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The footage includes interviews with a weather reporter who describes the severity of the flooding and the dangers faced by residents."", ""Extracted_Claims"": [""The footage includes interviews with a weather reporter"", ""The weather reporter describes the severity of the flooding"", ""The weather reporter discusses the dangers faced by residents""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936192","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76156","240","Thu Oct 02 16:08:35 UTC 2025","Thu Oct 02 16:08:46 UTC 2025","11","Hurricane Irma_109","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""- Video 2 presents a time-lapse sequence of Hurricane Irma impacting Miami Beach."", ""Extracted_Claims"": [""Video 2 shows a time-lapse sequence"", ""The time-lapse sequence is of Hurricane Irma"", ""Hurricane Irma impacted Miami Beach"", ""The video captures the progression of Hurricane Irma's impact on Miami Beach""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936193","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76157","240","Thu Oct 02 16:08:46 UTC 2025","Thu Oct 02 16:09:00 UTC 2025","14","Hurricane Irma_110","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The video starts with calm waters and progresses to scenes of rising water levels, flash floods, and complete darkness in parts of the city."", ""Extracted_Claims"": [""The video shows calm waters initially"", ""The video then shows rising water levels"", ""The video includes scenes of flash floods"", ""The video captures complete darkness in parts of the city"", ""The video depicts the progression from calm to severe conditions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936194","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76158","240","Thu Oct 02 16:09:00 UTC 2025","Thu Oct 02 16:10:01 UTC 2025","61","Hurricane Irma_111","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It also features a presenter providing updates on the storm's progress and impacts."", ""Extracted_Claims"": [""The video features a presenter"", ""The presenter provides updates on the storm's progress"", ""The presenter provides updates on the storm's impacts""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[true,false,true]","[false,true,false]","[false,false,false]","","[true,false,true]","zjin22"
"936195","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76159","240","Thu Oct 02 16:10:02 UTC 2025","Thu Oct 02 16:10:24 UTC 2025","22","Hurricane Irma_112","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""- Video 3 offers a different perspective, focusing on the impact of Hurricane Irma on St. Martin."", ""Extracted_Claims"": [""Video 3 provides a different perspective on Hurricane Irma"", ""Video 3 focuses on the impact of Hurricane Irma on St. Martin"", ""Video 3 showcases intense winds and heavy rains"", ""Video 3 includes a map showing the storm's path"", ""Video 3 highlights warnings for other nearby islands"", ""Video 3 emphasizes the global nature of hurricanes"", ""Video 3 underscores the potential threat hurricanes pose across multiple countries""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[true,false,false,false,false,false,false]","[false,true,true,true,true,true,true]","[true,false,false,false,false,false,false]","","[true,false,false,false,false,false,false]","zjin22"
"936196","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76160","240","Thu Oct 02 16:10:24 UTC 2025","Thu Oct 02 16:10:38 UTC 2025","14","Hurricane Irma_113","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It showcases the intense winds and heavy rains, with the storm's path clearly marked on a map alongside warnings for other nearby islands."", ""Extracted_Claims"": [""The video showcases intense winds"", ""The video showcases heavy rains"", ""The storm's path is clearly marked on a map in the video"", ""The video includes warnings for other nearby islands""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936197","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76161","240","Thu Oct 02 16:10:38 UTC 2025","Thu Oct 02 16:11:13 UTC 2025","35","Hurricane Irma_114","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The video emphasizes the global nature of hurricanes and the potential threat they pose across multiple countries."", ""Extracted_Claims"": [""The video highlights the global impact of hurricanes"", ""Hurricanes can pose threats to multiple countries"", ""The video underscores the international reach of hurricanes""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936198","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76162","240","Thu Oct 02 16:11:13 UTC 2025","Thu Oct 02 16:11:25 UTC 2025","12","Hurricane Irma_115","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""- Video 4 depicts a stormchaser's experience during the storm, illustrating the physical challenges posed by the hurricane's strong winds and the difficulty in maintaining balance despite the harsh conditions."", ""Extracted_Claims"": [""Video 4 shows a stormchaser's experience during Hurricane Irma"", ""The video illustrates the physical challenges posed by the hurricane's strong winds"", ""Maintaining balance is difficult due to the harsh conditions"", ""The video depicts the stormchaser facing challenging conditions"", ""Strong winds are a significant feature of Hurricane Irma""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936199","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76164","240","Thu Oct 02 16:11:46 UTC 2025","Thu Oct 02 16:12:15 UTC 2025","29","Hurricane Irma_116","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Overall, these videos collectively provide a comprehensive overview of the devastation wrought by Hurricane Irma, covering both direct hits and broader regional impacts, as well as offering insights into how communities prepare and respond to such storms."", ""Extracted_Claims"": [""These videos collectively provide an overview of Hurricane Irma's devastation"", ""The videos cover both direct hits of Hurricane Irma"", ""The videos cover broader regional impacts of Hurricane Irma"", ""The videos offer insights into community preparation for hurricanes"", ""The videos offer insights into community response to hurricanes""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/jyivlnLVoOA.mp4""}","[false,false,false,false,true]","[true,true,true,true,false]","[false,false,false,false,true]","","[false,false,false,false,true]","zjin22"
"936200","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76165","240","Thu Oct 02 16:12:15 UTC 2025","Thu Oct 02 16:13:16 UTC 2025","61","2018 Anchorage earthquake_0","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""In December 2018, a devastating earthquake struck Southcentral Alaska, specifically in Anchorage."", ""Extracted_Claims"": [""An earthquake struck Southcentral Alaska"", ""The earthquake struck specifically in Anchorage"", ""The earthquake occurred in December 2018"", ""The earthquake was devastating""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false]","[false,true,true,true]","[false,false,false,false]","","[true,false,false,false]","zjin22"
"936201","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76166","240","Thu Oct 02 16:13:16 UTC 2025","Thu Oct 02 16:13:36 UTC 2025","20","2018 Anchorage earthquake_1","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The event was a magnitude 7.0 quake that caused widespread damage to infrastructure and residential areas."", ""Extracted_Claims"": [""The event was an earthquake"", ""The earthquake had a magnitude of 7.0"", ""The earthquake caused widespread damage"", ""Infrastructure was damaged by the earthquake"", ""Residential areas were damaged by the earthquake""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[true,false,false,false,false]","[false,true,true,true,false]","[false,false,false,false,false]","","[true,false,false,false,true]","zjin22"
"936202","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76167","240","Thu Oct 02 16:13:36 UTC 2025","Thu Oct 02 16:14:16 UTC 2025","40","2018 Anchorage earthquake_2","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake resulted in several critical impacts:"", ""Extracted_Claims"": [""The earthquake had multiple critical impacts"", ""The earthquake caused infrastructure disruption"", ""The earthquake caused structural damage to buildings"", ""The earthquake led to public safety concerns"", ""Recovery efforts were necessary following the earthquake"", ""The earthquake had a significant impact on the community""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false,false,false]","[true,true,true,false,false,false]","[false,false,false,false,false,false]","","[false,false,false,true,true,true]","zjin22"
"936203","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76168","240","Thu Oct 02 16:14:16 UTC 2025","Thu Oct 02 16:14:29 UTC 2025","13","2018 Anchorage earthquake_3","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""1. **"", ""Extracted_Claims"": [""Roads throughout Anchorage were significantly damaged"", ""Partial road closures occurred due to the earthquake"", ""Transportation networks experienced disruptions"", ""The earthquake led to infrastructure disruption""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936204","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76169","240","Thu Oct 02 16:14:29 UTC 2025","Thu Oct 02 16:14:42 UTC 2025","13","2018 Anchorage earthquake_4","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Infrastructure Disruption**: Roads throughout Anchorage were significantly damaged, leading to partial closures and disruptions to transportation networks."", ""Extracted_Claims"": [""Roads throughout Anchorage were damaged"", ""The damage to roads was significant"", ""Partial closures of roads occurred due to the damage"", ""Transportation networks were disrupted due to road damage"", ""The disruption affected the transportation network in Anchorage""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936205","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76170","240","Thu Oct 02 16:14:43 UTC 2025","Thu Oct 02 16:15:04 UTC 2025","21","2018 Anchorage earthquake_5","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""2. **"", ""Extracted_Claims"": [""Many buildings sustained substantial structural damage"", ""Urgent repairs were necessary due to the structural damage"", ""Residents living in earthquake-prone zones needed to evacuate"", ""The earthquake caused structural damage to buildings""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false]","[false,true,false,true]","[false,false,false,false]","","[true,false,true,false]","zjin22"
"936206","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76171","240","Thu Oct 02 16:15:04 UTC 2025","Thu Oct 02 16:15:46 UTC 2025","42","2018 Anchorage earthquake_6","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Structural Damage**: Many buildings sustained substantial structural damage, necessitating urgent repairs and evacuations of residents who lived in earthquake-prone zones."", ""Extracted_Claims"": [""Many buildings sustained substantial structural damage"", ""Urgent repairs were necessary due to the damage"", ""Residents in earthquake-prone zones needed to evacuate"", ""There were earthquake-prone zones within the affected area""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false]","[false,true,false,true]","[false,false,false,false]","","[true,false,true,false]","zjin22"
"936207","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76172","240","Thu Oct 02 16:15:46 UTC 2025","Thu Oct 02 16:18:47 UTC 2025","181","2018 Anchorage earthquake_7","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""3. **"", ""Extracted_Claims"": [], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[]","[]","[]","","[]","zjin22"
"936208","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76173","240","Thu Oct 02 16:18:47 UTC 2025","Thu Oct 02 16:19:09 UTC 2025","22","2018 Anchorage earthquake_8","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Public Safety Concerns**: Emergency services had to respond rapidly to handle the evacuation of schools and airports, ensuring the safety of thousands of people in the affected areas."", ""Extracted_Claims"": [""Emergency services responded to the earthquake"", ""Emergency services had to act quickly"", ""Schools needed to be evacuated due to the earthquake"", ""Airports needed to be evacuated due to the earthquake"", ""Thousands of people were affected by the earthquake"", ""Emergency services ensured the safety of the people in the affected areas""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","zjin22"
"936209","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76174","240","Thu Oct 02 16:19:09 UTC 2025","Thu Oct 02 16:29:32 UTC 2025","623","2018 Anchorage earthquake_9","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""4. **"", ""Extracted_Claims"": [""In the aftermath, the community focused on restoring essential services"", ""Restoration efforts included repairing water supply systems"", ""Damaged facilities were repaired as part of the recovery efforts"", ""Homes were rebuilt as part of the recovery efforts"", ""Businesses were rebuilt as part of the recovery efforts""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936210","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76175","240","Thu Oct 02 16:29:32 UTC 2025","Thu Oct 02 16:29:51 UTC 2025","19","2018 Anchorage earthquake_10","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Recovery Efforts**: In the aftermath, the community focused on restoring essential services like water supply systems, repairing damaged facilities, and rebuilding homes and businesses."", ""Extracted_Claims"": [""Recovery efforts were undertaken after the earthquake"", ""The community focused on restoring essential services"", ""Water supply systems were targeted for restoration"", ""Damaged facilities were repaired as part of the recovery efforts"", ""Homes were rebuilt as part of the recovery efforts"", ""Businesses were rebuilt as part of the recovery efforts""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","zjin22"
"936211","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76176","240","Thu Oct 02 16:29:51 UTC 2025","Thu Oct 02 16:30:01 UTC 2025","10","2018 Anchorage earthquake_11","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""5. **"", ""Extracted_Claims"": [], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[]","[]","[]","","[]","zjin22"
"936212","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76178","240","Thu Oct 02 16:30:17 UTC 2025","Thu Oct 02 16:30:53 UTC 2025","36","2018 Anchorage earthquake_12","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""Community Impact**: The earthquake disrupted daily routines, affecting work schedules and school operations, and left many residents grappling with the psychological stress associated with such a traumatic event."", ""Extracted_Claims"": [""The earthquake disrupted daily routines"", ""The earthquake affected work schedules"", ""The earthquake affected school operations"", ""Many residents experienced psychological stress"", ""The earthquake was a traumatic event""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false,false]","[false,true,true,false,false]","[false,false,false,false,false]","","[true,false,false,true,true]","zjin22"
"936213","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76179","240","Thu Oct 02 16:30:54 UTC 2025","Thu Oct 02 16:31:36 UTC 2025","42","2018 Anchorage earthquake_13","{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""This comprehensive overview illustrates the multifaceted consequences of the 2018 Alaska earthquake, emphasizing its immediate and long-term impacts on the region's infrastructure, public health, and social fabric."", ""Extracted_Claims"": [""The 2018 Alaska earthquake had multifaceted consequences"", ""The 2018 Alaska earthquake had immediate impacts"", ""The 2018 Alaska earthquake had long-term impacts"", ""The earthquake impacted the region's infrastructure"", ""The earthquake impacted public health"", ""The earthquake impacted the social fabric of the region""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/2obcml1lb3E.mp4""}","[false,false,false,false,false,false]","[true,false,true,true,true,true]","[false,false,false,false,false,false]","","[false,true,false,false,false,false]","zjin22"
